text,user_id,username,likes,comment_id,post_id,post_title,channel,published_at,updated_at,reply_count,party,source_file,search_query,sentimiento,confianza
"ABANTO DE SEGURO QUE SI ENCUENTRA A SU MUJER CON OTRO HOMBRE EN SU HABITACION SEMI DESNUDOS , LE INVITA UNAS CERVEZAS, XQ PARA EL, TIENE QUE PROBAR PRIMERO QUE HUBO PENETRACION.QUE CHISTOSO ESTE CACASENO, CONRAZON DEFIENDE A CERRON, NO.ME.EXTRAÑARIA QUE REEMPLACE A DOMINGO PEREZ PARA DEFENDER AL BURRO,, APUESTO..",UCeCs6d9iuUAqZW6BB22mN1w,@actualdia,0,UgyApZbM4VZGW1grf6R4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T19:26:09Z,2026-05-05T19:26:09Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.5953092575073242
"ABANTO DE SEGURO QUE SI ENCUENTRA A SU MUJER CON OTRO HOMBRE EN SU HABITACION SEMI DESNUDOS , LE INVITA UNAS CERVEZAS, XQ PARA EL, TIENE QUE PROBAR PRIMERO QUE HUBO PENETRACION.QUE CHISTOSO ESTE CACASENO, CONRAZON DEFIENDE A CERRON, NO.ME.EXTRAÑARIA QUE REEMPLACE A DOMINGO PEREZ PARA DEFENDER AL BURRO,, APUESTO..",UCeCs6d9iuUAqZW6BB22mN1w,@actualdia,0,UgwqBJdBHRfFGdOF-Ed4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T19:26:00Z,2026-05-05T19:26:00Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.5953092575073242
"ABANTO DE SEGURO QUE SI ENCUENTRA A SU MUJER CON OTRO HOMBRE EN SU HABITACION SEMI DESNUDOS , LE INVITA UNAS CERVEZAS, XQ PARA EL, TIENE QUE PROBAR PRIMERO QUE HUBO PENETRACION.QUE CHISTOSO ESTE CACASENO, CONRAZON DEFIENDE A CERRON, NO.ME.EXTRAÑARIA QUE REEMPLACE A DOMINGO PEREZ PARA DEFENDER AL BURRO,, APUESTO..",UCeCs6d9iuUAqZW6BB22mN1w,@actualdia,0,UgyJEsEQ-u2sVHz3TNp4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T19:25:51Z,2026-05-05T19:25:51Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.5953092575073242
"El abogado Alex Starost tiene toda la razón...!!!, habido FRAUDE ELECTORAL..!!",UCxBZsF_Pg-qCHFNoMH4TRdw,@LuisGastelumendi-q3f,0,UgwVrUyhtlDNXo-OnNt4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T19:13:43Z,2026-05-05T19:13:43Z,2,neutral,rpp_elecciones.json,rpp elecciones,negative,0.41932976245880127
"ABANTO, hace rato se volvió el lame zuelas de los sombreritos y de la corrupción, vio que hay mas plata por ahí. Suave que tiene un proceso pendiente por ser arbitro en las transacciones de Odebrecht y el Perú , pero que raro siempre ganaba ODEBRECH.",UC70XgyG_BvZdoONNLZarkow,@departamentosmiraflores5043,0,UgxMW8rvqE-uYLBlG5J4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T19:10:11Z,2026-05-05T19:10:11Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.8667092323303223
"el dr. Abanto es muy inteligente, pero lamentablemente tiene un  pensamiento algo torcido hacia la izquierda caviar. A el le conviene que keiko salga presidente",UCQ_O03TPOTM5JxX-VmlXdjA,@lacrudaverdadperu,0,UgyVpGfv4kydqvua1jp4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T19:10:10Z,2026-05-05T19:10:10Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.7578895688056946
"RENOVACION POPULAR A MANDADO A UN CHARLATAN PARA QUE  DEFIENDA SU TESIS DE FRAUDE, ABANTO ES MAS TECNICO",UC-KWRUE8pLZ86YEWVVqL8bg,@YONYGALVEZALARCON,1,UgwRafXix3MzwSph7J54AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T19:08:25Z,2026-05-05T19:08:25Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.7869226336479187
No es Abanto el abogado de CERRON?,UCDk3iu6urgfowGp8dqAnrkw,@olgalusche6089,0,UgwoLbCCUXTv5uLx-7N4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T19:01:47Z,2026-05-05T19:01:47Z,0,neutral,rpp_elecciones.json,rpp elecciones,neutral,0.7046250700950623
"El abogado de porky sustentó ""irregularidades"", pero nada de fraude. Su mejor defensa fue no dejar hablar ni permitir que le pregunten. Es un tipo pintoresco que habló demasiado sin decir nada relevante",UCnE-Jah-XLunWlt60UYYd9Q,@carlosescobar2011,0,UgwfW10DWrbpnCNpj0V4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T18:55:37Z,2026-05-05T19:01:21Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.8605598211288452
"Da pena que estos 3 partidos que nunca han debido de pasar la valla pero eso es lo que hay ,votar por Sanches es menos peligroso",UCVQUwaBExtgRorruOiYMGTA,@LuzMarina-t7x,0,UgzHglxsQVy0kTKEJ_N4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T18:55:09Z,2026-05-05T18:55:09Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.4570416808128357
Lopez Aliaga es un dictador y un corrupto  ya es tiempo de parar a el partido renovacion.,UCVQUwaBExtgRorruOiYMGTA,@LuzMarina-t7x,0,UgwqQZ0oIKxmX22VFfd4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T18:52:49Z,2026-05-05T18:52:49Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.9373983144760132
"El talón de Aquiles de Abanto llego, queda demostrado que la experiencia de un abogado que ha ganado casos de nivel constitucional tiene mas peso",UCmJEER2vy6IQlejCDOqrxkQ,@LuisReyes-ux1tw,0,UgyNTqSturMC0VGzvS94AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T18:51:05Z,2026-05-05T18:51:05Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.5668483376502991
"Cómo maquilla con palabras suavecitas y bonitas Abanto y no pone su pecho para defender lo verdadero y la defensa al Perú y peruano
Qué oculta?????",UCyDH69K1P7XTgVGUpC99WRA,@IndiraCruzLuna-y1t,0,UgzmPOao3UtE8tbzlWd4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T18:50:27Z,2026-05-05T18:50:27Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.5262693762779236
ABANTO ESTÁS PATAS ARRIBA.,UCIaoO6bxBZ4bsvWgdzMf4Eg,@edwinperezreategui5547,0,UgwBiqTV6aNiPJ6f4Cd4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T18:46:23Z,2026-05-05T18:46:23Z,0,neutral,rpp_elecciones.json,rpp elecciones,positive,0.6230952739715576
ESTE FRAUDE A SIDO ABERRANTE. NUEVAS ELECCIONES ¡¡¡YA!!!,UCIaoO6bxBZ4bsvWgdzMf4Eg,@edwinperezreategui5547,0,UgxSzaGtxqRisvcL3PF4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T18:45:17Z,2026-05-05T18:45:17Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.8929677605628967
EL CRONOGRAMA SE CUMPLE PORQUE ASÍ SE A ESTABLECIDO Y POR TANTO SINO SE CUMPLE SE SANCIONA EN LA SDMINISTRACION PÚBLICA!!!,UCvyeaN4A-CiSNl-nYac5_dw,@BABR111,4,UgwyGjyRCD6DKBFRUk14AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T18:38:23Z,2026-05-05T18:38:23Z,1,neutral,rpp_elecciones.json,rpp elecciones,neutral,0.6317540407180786
"Muy claro y cierto lo del Señor abogado Alex Starost.
Abogado por Renovación Popular y para defensa del Perú.
Es pura lógica y verdad lo que expone.
Los que no aceptan a estos son los autores y coludidos de este delito y fraude por manipular las elecciones para que quiera ganar Sánchez y seguir robando al perú.
NO HAN RESPETADO EL DERECHO DE LOS ELECTORES.

Dios ayúdanos 🙏🏻🙏🏻🙏🏻🙏🏻",UCyDH69K1P7XTgVGUpC99WRA,@IndiraCruzLuna-y1t,1,UgztV_QRlM_dw1HxOvd4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T18:37:56Z,2026-05-05T18:37:56Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.6399168968200684
"ONPE CORRUCTA ,: HAY FRAUDE
NUEVAS ELECCIONES PORQUE NO DEBE SER JUEZ Y PARTE LA ONPE JEN",UCvyeaN4A-CiSNl-nYac5_dw,@BABR111,32,UgxF5Cb7tnPy8j7EjE14AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T18:35:01Z,2026-05-05T18:35:01Z,1,neutral,rpp_elecciones.json,rpp elecciones,negative,0.8219649791717529
"ABANTO LEGULELLO APRISTA QUE NO GANA NINGUN CASO, POR ABAGADOS COMO UD QUE HACEN VER UN ASQUEROS0 FRAUDE EN CONTRA DEL PUEBLO PERUANO, NO DE NINGUN PARTIDO, SI NO EN CONTRA DEL PUEBLO, LOS ABOGADOS ESTAN MAL VISTOS, ME PUEDE EXPLICAR QUE PASO CON MI DERECHO CONSTITUCIONAL DE ELEGIR? MI VOTO SE LE PERDIO A LA ONPE Y AL JNE, ASI COMO CASI TODO EL DISTRITO DE MAGDALENA, YO QUIERO QUE SE ANULEN ESTAS ELECIONES POR QUE MI TODO Y EL DE  MUCHOS PERUANOS FUERON ""EXTRAVIADOS"" NO ESTAN EN LA CONTABILIDAD PARA ELEGIR AL PRESIDENTE. ME HAN QUITADO MI DERECHOA A ELEGIR Y LOS VOYA DEMANDAR. NULIDAD DE ELECCIONES , ESTO FRAUDE, ASI NO LO ACEPTE LEGULELLO ABANTO.",UC3tSc6n8Tkp86WRy1rlD8iw,@asiac.alvarez1415,0,Ugx3bGIZo5CuqR2fjll4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T18:33:27Z,2026-05-05T18:34:03Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.7926971912384033
"CARBALHO LA LACR7  CAVIAR, SEPA SEÑOR QUE UD YA NO TIENE MUCHOS AÑOS, Y QUE RENDIRA CUENTAS DE TODO EL MAL QUE LE ESTA HACIENDO AL PUEBLO PERUANO POR VENDERSE AL PODER DE TURNO",UC3tSc6n8Tkp86WRy1rlD8iw,@asiac.alvarez1415,0,UgwpB2eBPNLVLlv01ud4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T18:27:55Z,2026-05-05T18:28:13Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.9440584778785706
No puede haber instalación permantura desde el momento en que hay instalación prematura ya es un delito para eso han tenido 5 años para prepara,UCwjSki_7keX9hx6XcEVNFPw,@jhonyleon1095,2,UgyYNP0wsWPP3W__4AB4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T18:25:30Z,2026-05-05T18:25:30Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.7187821865081787
Abanto se ríe jajaja,UC1-c8_VRd5rMYyPl5VFN8eA,@gersonpenalozamendoza4332,0,UgxSCnRo3lzsr5VmAy54AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T18:23:44Z,2026-05-05T18:23:44Z,0,neutral,rpp_elecciones.json,rpp elecciones,neutral,0.6416762471199036
Más parecía un debate entre Starost y el activista caviar que tenían de panelista 😂😂😂,UCnYOm8LlCCH2_Ckbsh0D3yQ,@CarlosAlbertoRamirezLaTorre,8,UgyJ_WfPB0mYV4w0Yg94AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T18:22:08Z,2026-05-05T18:22:08Z,1,neutral,rpp_elecciones.json,rpp elecciones,negative,0.8995962142944336
Peruanos dejen de hablar tanto y actuen la unica manera es un golpe de estado militar para que ponga orden porque Corveto ya sabe que Sanchez lo va a sacar de la carcel y que le va a dar seguro un puesto de ministro y a los otros corruptos de la Onpe Seguro que tambien.Dejense de dar tantas vueltas los rojos son asi.,UC0BAYTv40A1Hp2ItGtWTtfA,@aureavinces513,1,UgzosS5LTA3GnewdCJN4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T18:21:41Z,2026-05-05T18:21:41Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.8319529294967651
RPP  no es un medio serio,UCwjSki_7keX9hx6XcEVNFPw,@jhonyleon1095,0,UgwdOE7FAbwFViYODBR4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T18:17:01Z,2026-05-05T18:17:01Z,0,neutral,rpp_elecciones.json,rpp elecciones,neutral,0.5848091840744019
"SE NOTA FRAUDE POR DONDE SE LE MIRE, EN QUE ESTAMOS DA VERGUENZA OPINOLOGOS, IMPOTENCIA ACTAS ENVIADAS CON TAXIS, ACTAS EN LA BASURA, COLEGIOS NO HABRIERON HASTA LA 3PM, EMPRESA Q TRANSPORTA ENTRA CON COIMA POR LA ONPE, ACTAS SERIE 900K, DONDE ESTAMOS NO TENEMOS DERECHO LOS PERUANOS",UCdez3-PWttH7fJkmk8lvBCQ,@MARKOJOSEVALCARCEL,0,Ugz-uGyQ-QmThIaqSoJ4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T18:15:01Z,2026-05-05T18:15:01Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.9027396440505981
Edte abogado si defiende al pueblo  y la tiene reclara mis felicitaciones qué se anulen las votaciones y que se hagan las cosas bien sin corrupcion,UCFHvFQEUbNLKMxOagtZR9Mw,@educ2291,15,UgyVl6e9shSbDBzadbl4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T18:14:45Z,2026-05-05T18:14:45Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.40346693992614746
"ESTOS SON LOS CANALES DELINCUENTES CON SUS INVITADOS TENTACULOS DE LAS MAFIAS. PARA DESINFORMAR A PERÚ 
yeste abogado ABANTO tentaculos de las mafiaz de los grupos de poder y el fujimorismo 
Este señor hizo devolver a la empresa Movistar los millones que debían al estado delincuentes 
Cuando millonarios cobro este delincuente dijo Hildrebadt",UCCCMmH-aLJUaYlghsbyJ8kw,@luchor2300,0,UgxhGI2EKEFSiG5_hxR4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T18:08:51Z,2026-05-05T18:09:35Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.9240403175354004
"Y RPP NUNCA DIJO NADA CONTRA EL MINISTRO QUE LLAMABA A LOS ""RIOS DE SANGRE"" , COMO ES COMUNISTA ,EL SI PUEDE DECIR CUALQUIER COSA",UCrUP0S-8g819J_r3zzp2qmQ,@KGD0ns,0,UgwYajPf7rX9FmVVXTh4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T18:07:19Z,2026-05-05T18:07:19Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.7299094796180725
Q nivel de abogado cantinflas,UCS_Gk2yJE_E-Q7iNPlGoOcg,@luisbejarano5141,0,UgyiyF1FJFPLvIAIkal4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T18:06:52Z,2026-05-05T18:06:52Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.7090868353843689
"NUNCA OLVIDARÉ FUJIRRATAS 
El fujimorismo nació, en la trampa, creció en el delito, se mantuvo en la Impunidad, NO es un partido político 

Si no una organización criminal alimentados por aportes del Narcotráficantes y empresarios sin escrúpulos que se hicieron ricos cuando el delincuente fujimori Remató las Empresas del estado peruano",UCCCMmH-aLJUaYlghsbyJ8kw,@luchor2300,0,UgxqKnq-c2CiyM-EIbB4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T18:05:22Z,2026-05-05T18:05:22Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.8793617486953735
Abanto es doble filo 👌,UCdM418woBQ0EPr36THEVtVQ,@danniels5000,0,UgyH1vctWlhn1ZoXl1l4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T18:04:29Z,2026-05-05T18:04:29Z,0,neutral,rpp_elecciones.json,rpp elecciones,neutral,0.5039529800415039
"ORGANIZACIÓN CRIMINAL EN EL GOBIERNO PERUANO POR EL FUJIMORISMO 
viejete Alcázar aliados al fujimorismo TITERE de keyko y chongreso el no gobierna los mantienen los poderes de las mafias y FFAA 

MAFIAS BAJO LAS SOMBRAS 
delincuente keyko Acuña JNJ TC sicarios Patricia Chirinos Patricia Juarez y Patricia Benavides generales gobernadores Alcaldes jueces Carbajal y guerrero csm 

LOS DELINCUENTES TERRORISTAS ROSPULGOZO WATER MONTOYA BASIN CUETO Y LAS BURRAS MARTHA MOYASNO Y ROSA KAGARAN GENERALES MONO ARRECHOLA MAFIOSOS CON LAS MEDICINAS DE LA PNP y el delincuente CUELLOS BLANCOS ALADINO GÁLVEZ 

SIRVIENTES DE LOS GRUPOS DE PODER CHONGRESO EL FUJIMORISMO Y LA ORGANIZACIÓN CRIMINAL DE FUERZA KRIMINAL 

TRABAJANDO PARALELAMENTE 
con los delincuentes de todos los medios de comunicación perro distas coimeros monopolizados por el grupo comercio y policías corruptos y rateros",UCCCMmH-aLJUaYlghsbyJ8kw,@luchor2300,0,UgwRIhAgb8gmxMUULIF4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T18:04:01Z,2026-05-05T18:04:01Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.5697331428527832
"🤔 Uhmmm.
🗳 Para entender bien el panorama político, es fundamental definir que el fraude electoral es la intervención ilícita, intencional y sistemática en un proceso de votación con el único propósito de alterar los resultados reales.
⚠ Es vital distinguirlo de las simples ""irregularidades electorales"", que suelen ser errores humanos o logísticos sin mala fe; el fraude, en cambio, requiere una planificación deliberada para subvertir el sistema.
🧐 Lamentablemente, una buena parte de la población habla de fraude con ligereza, sin comprender realmente la magnitud técnica y legal de lo que implica tal afirmación.
⚖ Si quieres sostener seriamente que hubo un fraude, debes ser capaz de responder con precisión a estos cinco componentes clave; de lo contrario, se corre el riesgo de ser un ""tonto útil"" de narrativas impulsadas por figuras como Rafael López Aliaga.
👥 1. Autores: ¿Quiénes son los responsables intelectuales y materiales de la manipulación?
⚙ 2. Mecanismo: ¿Cuál fue el método, táctica o conjunto de herramientas tecnológicas y manuales utilizadas para alterar el proceso?
🏆 3. Beneficiario: ¿Qué candidato o partido obtuvo la ventaja directa como consecuencia de dicha manipulación?
🧠 4. Intencionalidad: ¿Dónde está la prueba del dolo o la voluntad manifiesta de cometer el acto ilícito?
📊 5. Impacto: ¿Cuál es la medida exacta en que estas acciones afectaron matemáticamente el resultado final de la elección?",UCZzZLrg7VwmMIBhTr94U5Hg,@Enrique.Orellana_o.o,0,Ugxq4nYxHJ_rJVw7I6F4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T18:01:53Z,2026-05-05T18:01:53Z,0,neutral,rpp_elecciones.json,rpp elecciones,neutral,0.4613238573074341
"abanto fujimorista declarado que tanto defiende al proceso electoral, este tipitarraco no tiene legitimidad por eso los mismos abogados en peru votaron por Delia Espinoza..  para decana del colegio de abogados y a este lo desecharon como bas....",UC3pLokj5PCmC2rjsx3qbPlg,@friedrickmoreti9081,0,Ugybe2n52yyQ1jwn0UZ4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T18:00:23Z,2026-05-05T18:00:23Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.9568508267402649
"A veces queremos defender lo indefendible, el señor Abanto se esfuerza banamente en desviar el hecho fundamental del  FRAUDE con una simple INEFICIENCIA, CORRUPCIÓN SIMPLE cuando en la cara de 30 millones de peruanos se cometió este delito en FLAGRANCIA. Señor Abanto, esta haciendio el papel de perfecto imbecil.",UCnVM0uK3YyIxBIlihOM-pbg,@luisalcantara9976,0,Ugwa0dPkkQKXl8ZumeZ4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T18:00:05Z,2026-05-05T18:00:05Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.9532278180122375
Abanto quedó mal parado…,UCihpS3YlQjx6u234HriU05Q,@caguilarvasquez,0,UgyyWp73OwY-Efb284F4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T17:57:08Z,2026-05-05T17:57:08Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.7983120083808899
"Que abogado para contratar renovación popular ,de mal en peor....,ni siquiera sabe vocabilizar y explicarse bien ,lo esencial para un abogado",UCvzNKexmCPmelMAM9IYOLrQ,@luismartinezgutierrez1172,0,UgzBgzSttWojJ_Xi6fx4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T17:56:38Z,2026-05-05T17:56:38Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.6401067972183228
En esta ocasión Abanto funge como operador político del APRA eso se olvidaron mencionar,UCjomZsGP43M5Dv6zXeDRN-Q,@JajajsjJajaja-f1g,0,UgyvfJM7pbjSwZOtrJB4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T17:54:55Z,2026-05-05T17:54:55Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.5931627154350281
Que buena indirecta jajajaja😂 recibela abanto caviar jajaja yo gano juicioss penales tu no,UCql3AHKQV-_y5u5NSqAmZLA,@colinalo_34,2,UgwXRPKnhQ0M0WraEBl4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T17:53:39Z,2026-05-05T17:53:39Z,0,neutral,rpp_elecciones.json,rpp elecciones,positive,0.6471306085586548
ESE RECONTRA CAVIAR HASTA YO ENTENDI,UCql3AHKQV-_y5u5NSqAmZLA,@colinalo_34,0,UgztglvRCNhzqBEFswN4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T17:46:55Z,2026-05-05T17:46:55Z,0,neutral,rpp_elecciones.json,rpp elecciones,neutral,0.6857184171676636
"ABANTO es un WAYKI 
el otro caballero es un VERDADERO ABOGADO 👏",UCfytsEsHvUcssYOlTW-Qd6Q,@paolapadilla8343,0,Ugw91QyAC-ZrMY9TC6h4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T17:41:12Z,2026-05-05T17:41:12Z,1,neutral,rpp_elecciones.json,rpp elecciones,positive,0.8375968933105469
ABANTO ABOGADO MERCANTILISTA ANTI PORKY QUÉ CREDIBILIDAD PUEDE TENER ???😮😮,UCv4wFXPnEgBAgEMVtTQuT0w,@Josiperuano,0,Ugwpe4NRMWBASApeapV4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T17:40:37Z,2026-05-05T17:40:37Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.6248377561569214
"IREMOS A LA MUNICPALIDAD DE MAGADLENA DLE MAR A EXIGIR  QUE ALISON SE PRONUNCIE NO ES POSIBLE QUE CASI TODOS LAS ACTAS DEL DISTRITO SE HAYAN""PERDIDO""",UC3tSc6n8Tkp86WRy1rlD8iw,@asiac.alvarez1415,0,Ugwb__BoSGqeFF64srl4AaABAg,WKMBmBNbQwA,Abanto vs Abogado de Renovación Popular: DEBATE sobre presuntas irregularidades | ELECCIONES 2026,RPP Noticias,2026-05-05T17:36:38Z,2026-05-05T17:36:38Z,0,neutral,rpp_elecciones.json,rpp elecciones,neutral,0.5925564169883728
